대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130101,구강악안면의 체질인류학 관련기술(Oral and maxillofacial physical anthropology),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130102,악관절 및 근육기능 관련기술(Temporomandibular joint and muscle function),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130103,교합 관련기술(Occlusion),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130104,구강악안면 감각 관련기술(Oral and maxillofacial sense),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130105,타액 및 타액선 기능 관련기술(Saliva and salivary gland function),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130106,구강악안면의 노화(Oral and maxillofacial aging),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130107,구취 관련기술(Oral halitosis),,,,,,,,,
13,치의학(Dentistry),1301,구강악구강계 기능 및 노화(Oral maxillofacial function & Aging),130199,기타 구강악구강계 기능 및 노화 관련기술(Other oral and maxillofacial function & aging),,,,,,,,,
13,치의학(Dentistry),1302,"구강악안면 발생, 성장 및 기형학(Oral and maxillofacial development, growth & teratology)",130201,구강악안면 발생 및 기형 관련기술(Oral and maxillofacial development and anomaly),,,,,,,,,
13,치의학(Dentistry),1302,"구강악안면 발생, 성장 및 기형학(Oral and maxillofacial development, growth & teratology)",130202,구강악안면 성장 관련기술(Oral and maxillofacial growth),,,,,,,,,
13,치의학(Dentistry),1302,"구강악안면 발생, 성장 및 기형학(Oral and maxillofacial development, growth & teratology)",130203,구강악안면발생 관련 유전체 구조 및 기능 관련기술(Oral and maxillofacial developmental genome structu,,,,,,,,,
13,치의학(Dentistry),1302,"구강악안면 발생, 성장 및 기형학(Oral and maxillofacial development, growth & teratology)",130204,부정교합 관련기술(Maloccusion),,,,,,,,,
13,치의학(Dentistry),1302,"구강악안면 발생, 성장 및 기형학(Oral and maxillofacial development, growth & teratology)",130299,"기타 구강악안면 발생, 성장 및 기형학 관련기술(Other oral and maxillofacial development, growth & ter",,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130301,구강감염 병인론 관련기술(Pathogenesis of oral infection),,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130302,치아우식증 관련기술(Dental caries),,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130303,치주질환 관련기술(Periodental disease),,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130304,점막질환 관련기술(Oral mucosa disease),,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130305,면역질환 관련기술(Immune disease),,,,,,,,,
13,치의학(Dentistry),1303,구강감염 및 면역학(Oral infection & Immunology),130399,기타 구강감염 및 면역학 관련기술(Other oral infection & Immunology related technologies),,,,,,,,,
13,치의학(Dentistry),1304,치과경조직 생물공학(Dental hard tissue bioengineering),130401,경조직세포 분화 및 기능 관련기술(Hard tissue cell differentiation and function),,,,,,,,,
13,치의학(Dentistry),1304,치과경조직 생물공학(Dental hard tissue bioengineering),130402,경조직 파괴 및 재생 조절 관련기술(Hard tissue resorption and regeneration control),,,,,,,,,
13,치의학(Dentistry),1304,치과경조직 생물공학(Dental hard tissue bioengineering),130403,경조직기질 기능 관련기술(Hard tissue matrix function control),,,,,,,,,
13,치의학(Dentistry),1304,치과경조직 생물공학(Dental hard tissue bioengineering),130499,기타 치과경조직 생물공학 관련기술(Other maxillofacial rehabilitation related technologies),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130501,우식발생 예측모형 관련기술(Prediction of dental caries),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130502,구강건강증진 관련기술(Oral health promotion),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130503,치아우식예방 관련기술(Dental caries prevention),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130504,치주질환예방 관련기술(Periodontal disease prevention),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130505,구강환경관리용품 개발 관련기술(Professional and personal oral health aids),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130506,구강병 역학 관련기술(Clinical epidemiology on oral desease),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130507,행동치과학 관련기술(Behavioral science in dentistry),,,,,,,,,
13,치의학(Dentistry),1305,구강역학 및 건강증진 기술(Oral epidemiology and health promotion),130599,기타 구강역학 및 건장증진 관련기술(Other oral epidemiology and health promotion related technologies,,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130601,구강병 진단 관련기술(Oral Pathological diagnosis),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130602,영상진단 관련기술(Imaging analysis),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130603,구강병 약물치료술 및 약제 송달체계 관련기술 (Dental Pharomaco-theraplutics and drug transport on ora,,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130604,두개악안면 진통 관련기술(Craniomaxillofacial pain control),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130605,구강암 발암 및 치료 관련기술(Oral carcinogenesis & cancer diagnosis),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130606,치수 및 치근단 질환 치료 관련기술(Pulp and periapical disease treatment),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130607,법치의학 관련기술(Forensic odontology),,,,,,,,,
13,치의학(Dentistry),1306,구강진단 및 치료학(Oral diagnosis and therapeutics),130699,기타 구강진단 및 치료기술 관련기술(Other oral diagnosis? and therapeutics? related technologies),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130701,심미수복용 재료 관련기술(Esthetic restorative materials),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130702,예방적 수복 재료 관련기술(Preventive restorative materials for dentistry),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130703,기능성 치과용 수복재료 관련기술(Functional dental restorative materials),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130704,인조 골대체물질 관련기술(Artifical bone substitutes),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130705,기능성 및 생체적합성 교정재료 관련기술(Functional and biocompatible orthodontic materials),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130706,치과 치료용 기구 및 기기 개발 관련기술(Dental treatment instrument and devices),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130707,생체적합성 치과용 진료의자 개발 관련기술 (Biocompatible dental unit chair),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130708,절삭 연마 기구 개발기술(Cutting & polishing instrument in dentistry),,,,,,,,,
13,치의학(Dentistry),1307,치과생체 재료학 및 의용기자재 기술(Dental biomaterials and devices),130799,기타 치과생체재료학 및 의용기자재 관련기술 (Other dental biomaterials and devices related technologi,,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130801,치아 및 인공치아 수복 관련기술(Teeth and artificial teeth restoration),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130802,악안면 회복 관련기술(Maxillofacial rehabilitation),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130803,구강악안면 기형 치료 관련기술(Oral and maxillofacial anomaly treatment),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130804,부정교합치료 관련기술(Maloccusion treatment),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130805,치과 임프란트 관련기술(Dental implant),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130806,악안면 회복의 기능성 평가 관련기술(Functional evaluation of oral and maxillofacial restorations),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130807,악관절 질환 기능회복 관련기술(Temporomandibular joint disease and rehabilitation),,,,,,,,,
13,치의학(Dentistry),1308,구강악안면 회복학(Oral and maxillofacial rehabilitation),130899,기타 구강악안면 수복학 관련기술(Other oral maxillofacial rehabilitation related technologies),,,,,,,,,
13,치의학(Dentistry),1309,기타 치의학 관련기술(Other basic and clinical dentistry related technologies),130999,기타 치의학 관련기술(Other basic and clinical dentistry related technologies),,,,,,,,,
14,보건학(Public health),1401,질병역학 관련기술(Epidemiology),140101,국민건강양상 측정기술(Measurement of population health status),,,,,,,,,
14,보건학(Public health),1401,질병역학 관련기술(Epidemiology),140102,질병요인 탐색 및 정복기술(Search and control of health risk factors),,,,,,,,,
14,보건학(Public health),1401,질병역학 관련기술(Epidemiology),140103,국민건강 증진기술(Population health promotion),,,,,,,,,
14,보건학(Public health),1401,질병역학 관련기술(Epidemiology),140104,임상시험 개발기술(Development of clinical trial methods),,,,,,,,,
14,보건학(Public health),1401,질병역학 관련기술(Epidemiology),140199,기타 질병역학 관련기술(Other epidemiologic related technologies),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140201,환경평가기술(Evaluation for environmental quality),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140202,직업성 질환평가 및 관리기술(Evaluation and management of occupational diseases),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140203,환경성 질환평가 및 관리기술(Evaluation and management of environmental diseases),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140204,생명과학 위해성 평가기술(Risk assessment in bioscience),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140205,환경 및 산업역학 개발기술(Environmental and occupational epidemiology),,,,,,,,,
14,보건학(Public health),1402,환경관련 질환평가 및 관리기술(Environmental diseases evaluation and management),140299,기타 환경관련 질환평가 및 관리 관련기술(Other environmental diseases evaluation and management relat,,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140301,보건의료 정책개발 관련기술(Public health policy),,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140302,"보건의료 행정(인력, 조직, 재정) 관련기술(Public health administration on manpower, organization, fin",,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140303,보건의료 기획 평가 관련기술(Public health planning and evaluation),,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140304,보건의료 정보 관련기술(Public health information),,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140305,보건의료 질관리 관련기술(Quality management in public health service),,,,,,,,,
14,보건학(Public health),1403,보건의료체계관리기술(Health service system management),140399,기타 보건의료체계관리 관련기술(Other health service system management related technologies),,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140401,의료윤리(Medical ethics),,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140402,의학교육 관련기술(Medical education),,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140403,사회적 취약 및 소외계층 건강보호기술(Health protection for susceptible populations and minority grou,,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140404,약물 오남용 예방기술(Prevention of drug misuse and abuse),,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140405,사고와 폭력 예방기술(Prevention of accident and violence),,,,,,,,,
14,보건학(Public health),1404,기타 보건학 관련기술(Other public health),140499,기타 보건학 관련기술(Other public health related technologies),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210101,약물분자설계(Drug design),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210102,유기합성방법론(Synthetic methodology),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210103,의약화학(Medicinal chemistry),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210104,조합화학(Combinatorial chemistry),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210105,비대칭합성화학(Asymmetric synthesis),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210106,촉매관련 기술(Catalyst),,,,,,,,,
21,신물질탐색 기술(NAS searching),2101,합성관련기술(Synthesis),210199,기타 합성관련기술 (Other synthesis related technologies),,,,,,,,,
21,신물질탐색 기술(NAS searching),2102,천연물관련기술(Natural products),210201,천연물 자원 분류 및 보존기술(Classification & conservation of natural resources),,,,,,,,,
21,신물질탐색 기술(NAS searching),2102,천연물관련기술(Natural products),210202,천연물 정보 관련기술(Natural product informatics),,,,,,,,,
21,신물질탐색 기술(NAS searching),2102,천연물관련기술(Natural products),210203,천연물화학(Natural product chemistry),,,,,,,,,
21,신물질탐색 기술(NAS searching),2102,천연물관련기술(Natural products),210204,생물학적 검정(Bioscreening),,,,,,,,,
21,신물질탐색 기술(NAS searching),2102,천연물관련기술(Natural products),210299,기타 천연물 관련기술(Other natural products related technologies),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210301,조직 및 세포공학기술(Tissue & cell engineering),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210302,단백질 및 탄수화물공학 관련기술(Protein & carbohydrate engineering),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210303,유전자 치료 및 DNA백신 관련기술(Gene therapy & dna vaccine),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210304,재조합 생물의약품 관련기술(Recombinant biotechnology drugs),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210305,유전체학 관련기술(Genomics),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210306,생물정보학관련기술(Bioinformatics),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210307,기능유전체학 관련기술(Functional genomics),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210308,단백질학 관련기술(Proteomics),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210309,약물타겟 탐색기술(New molecular target searching),,,,,,,,,
21,신물질탐색 기술(NAS searching),2103,생명공학 관련기술(Biotechnology),210399,기타 생명공학 관련기술(Other biotechnology related technologies),,,,,,,,,
21,신물질탐색 기술(NAS searching),2104,기타 신물질탐색 관련기술(Other NAS searching related technologies),210499,기타 신물질탐색 관련기술(Other NAS searching related technologies),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220101,생화학적 검정(Biochemical assay),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220102,약리학적 검정(Functional assay),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220103,고효율약효검색시스템(HTS) 관련기술(High throughput screening system),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220104,정상동물 효력검색(Efficacy evaluation in normal animal-model),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220105,병태동물 효력검색(Efficacy evaluation in disease animal-model),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220106,형질전환동물 관련 기술(Transgenic animal),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2201,약효검색 기술(Efficacy test),220199,기타 약효검색 관련기술(Other efficacy test related technologies),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220201,안전성시험 및 GLP 관리기술(GLP management),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220202,일반독성시험기술(General toxicological test),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220203,특수독성시험기술(Specific toxicological test),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220204,독성동태시험 및 대사독성시험기술(Toxicokinetics),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220205,안전성약리시험기술(Safety pharmacology),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220206,대체독성시험기술(Alternative toxicological test),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220207,독성기전 탐색기술(Toxicological mechanism),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2202,안전성시험 기술(Safety test),220299,기타 안전성시험 관련기술(Other safety test related technologies),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2203,체내동태 및 약물 대사연구(PK-PD & drug metabolism),220301,약력학관련기술(Pharmacodynamics),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2203,체내동태 및 약물 대사연구(PK-PD & drug metabolism),220302,약동학 관련기술(Phamacokinetics),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2203,체내동태 및 약물 대사연구(PK-PD & drug metabolism),220303,약물대사 규명 기술(Drug metabolism),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2203,체내동태 및 약물 대사연구(PK-PD & drug metabolism),220304,약물상호작용 규명 기술(Drug interaction),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2203,체내동태 및 약물 대사연구(PK-PD & drug metabolism),220399,기타 체내동태 및 약물대상연구 관련기술(Other PK-PD & drug metabolism),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220401,"초기임상시험기술(1상, 2상)(Early clinical trial)",,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220402,"후기임상시험기술(3상, 4상)(Late clinical trial)",,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220403,약물유전학(Pharmacogenetics),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220404,노인임상약리학(Geriatric clinical pharmacology),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220405,임상단계 약물상호작용(Drug interaction in human),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220406,생물학적동등성 평가기술(Bioequivalence test),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220407,약물역학 관련기술(Pharmacoepidemiology),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2204,임상약리기술(Clinical pharmacology),220499,기타 임상약리 관련기술(Other clinical pharmacology related technologies),,,,,,,,,
22,안전성 및 유효성 평가기술(Evaluation of safety & efficacy),2205,기타 안전성 및 유효성 평가 관련기술(Other evaluation of safety & efficacy related technologies),220599,기타 안전성 및 유효성 평가 관련기술(Other evaluation of safety & efficacy related technologies),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230101,물성연구 관련기술(Preformulation),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230102,제제관련기술(Drug formulation),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230103,DDS 관련기술(Drug delivery systems),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230104,제형평가 기술(Evaluation of formulation),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230105,생물약제(Biopharmaceutics),,,,,,,,,
23,제조기술(Manufacturing),2301,제형개발(Formulation),230199,기타 제형개발 관련기술(Other formulation related technologies),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230201,완제품 생산기술(Production of finished pharmaceuticals),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230202,의약품 원료 대량 합성 기술(Synthesis of raw materials),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230203,생약제제 생산기술(Production of crude drugs),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230204,재조합 생물의약품 대량생산기술(Production of recombinant biotechnology drugs),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230205,GMP 관리기술(GMP manangement),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230206,BGMP 관리기술(Bulk GMP manangement),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230207,품질관리기술(Quality control),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230208,기준 및 시험방법 설정 기술(Specification setting),,,,,,,,,
23,제조기술(Manufacturing),2302,생산기술(Production),230299,기타 제조 관련기술(Other manufacturing related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3105,기타 생체현상계측 관련기술(Other biomedical instrumentation related technologies),230399,기타 제조 관련기술(Other manufacturing related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310101,신경전도계측(Electroneurography),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310102,심전도계측(Electrocardiography),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310103,뇌전도계측(Electroencephalography),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310104,유발전위계측(Evoked potential),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310105,근전도계측(Electromyography),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3101,생체전기계측(Biopotential instrumentation),310199,기타 생체전기계측 관련기술(Other biopotential instrumentation related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310201,혈류계측(Blood & gas flow measurement),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310202,호흡기능계측(Pulmonary function test),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310203,심음도계측(Phonocardiography),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310204,압력계측(Blood pressure measurement),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310205,근력계측(Muscular strength measurement),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3102,생체역학계측(Biomechanical instrumentation),310299,기타 생체역학계측 관련기술(Other biomechanical instrumentation related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3103,생체성분 분석(Clinical analysis),310301,혈액성분측정(Blood analysis),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3103,생체성분 분석(Clinical analysis),310302,체성분측정(Body composition analysis),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3103,생체성분 분석(Clinical analysis),310303,골밀도측정(Bone densitometry),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3103,생체성분 분석(Clinical analysis),310304,호흡가스분석(Respiratory gas measurement),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3103,생체성분 분석(Clinical analysis),310399,기타 생체성분 분석 관련기술(Other clinical analysis related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3104,무구속 생체계측(Unconstrained biomedical instrumentation),310401,원격계측(Remote bio-sensing),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3104,무구속 생체계측(Unconstrained biomedical instrumentation),310402,레이저생체측정(Laser in biomedicne),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3104,무구속 생체계측(Unconstrained biomedical instrumentation),310403,적외선생체측정(Infrared in biomedicine),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3104,무구속 생체계측(Unconstrained biomedical instrumentation),310499,기타 무구속 생체계측 관련기술(Other unconstrained? biomedical instrumentation related technologies),,,,,,,,,
31,생체현상 계측기술(Biomedical instrumen-tation),3105,기타 생체현상계측 관련기술(Other biomedical instrumentation related technologies,310599,생체현상 계측기술(Biomedical instrumen-tation),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320101,의지(Orthosis),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320102,보조기(Prosthesis),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320103,이송기기(Transferring system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320104,인간-기계 인터페이스(Human-machine interface system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320105,인체 운동분석 장치(Kinematic analysis system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3201,운동기능회복·대체(Kinematic function recovery system),320199,기타 운동기능 회복·대체 관련기술(Other kinematic function recovery system related technologies),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3202,감각·표현 기능 회복(Sensing·representation recovery system),320201,시각기능 대체·보조장치(Assistive vision system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3202,감각·표현 기능 회복(Sensing·representation recovery system),320202,청각기능 대체·보조장치(Assistive hearing system),,,,,,,,,
